geo_device_id,region,country,device_model,os_version
gd_00523,EU,UK,Pixel 8,Android 12
gd_00524,NAM,US,Pixel 8,Android 13
gd_00525,EU,ES,Galaxy A54,Android 14
gd_00526,NAM,US,Pixel 8,Android 14
gd_00527,NAM,US,Galaxy S23,Android 14
gd_00528,APAC,IN,iPhone 14,iOS 17.5
gd_00529,NAM,US,Pixel 8,Android 14
gd_00530,NAM,CA,Galaxy A54,Android 13
gd_00531,NAM,US,iPhone 15,iOS 17.2
gd_00532,NAM,CA,iPhone 15,iOS 17.5
gd_00533,APAC,JP,Pixel 8,Android 14
gd_00534,EU,UK,iPhone 13,iOS 18.1
gd_00535,NAM,US,iPhone 15,iOS 17.2
gd_00536,NAM,US,Redmi Note 12,Android 15
gd_00537,APAC,IN,Pixel 8,Android 13
gd_00538,NAM,US,iPhone 15,iOS 17.2
gd_00539,MEA,AE,Pixel 7,Android 13
gd_00540,EU,UK,Pixel 8,Android 15
gd_00541,LATAM,MX,iPhone 15,iOS 16.4
gd_00542,APAC,PH,Galaxy S23,Android 13
gd_00543,APAC,IN,iPhone 14,iOS 17.2
gd_00544,LATAM,BR,Redmi Note 12,Android 15
gd_00545,APAC,IN,Pixel 7,Android 13
gd_00546,NAM,US,Galaxy A54,Android 13
gd_00547,APAC,JP,iPhone 15,iOS 17.2
gd_00548,APAC,JP,iPhone 14,iOS 17.2
gd_00549,APAC,IN,iPhone 13,iOS 17.2
gd_00550,NAM,CA,Galaxy S23,Android 12
gd_00551,APAC,ID,Redmi Note 12,Android 13
gd_00552,LATAM,MX,Pixel 7,Android 13
gd_00553,LATAM,AR,iPhone 15,iOS 18.1
gd_00554,APAC,IN,iPhone 14,iOS 18.1
gd_00555,LATAM,BR,Pixel 7,Android 13
gd_00556,LATAM,BR,Pixel 7,Android 12
gd_00557,LATAM,AR,Galaxy A54,Android 13
gd_00558,NAM,CA,iPhone 14,iOS 17.2
gd_00559,EU,DE,iPhone 15,iOS 16.4
gd_00560,EU,ES,iPhone 13,iOS 18.1
gd_00561,LATAM,MX,iPhone 13,iOS 18.1
gd_00562,APAC,JP,Pixel 8,Android 12
gd_00563,NAM,CA,iPhone 15,iOS 18.1
gd_00564,APAC,IN,Pixel 8,Android 14
gd_00565,NAM,CA,Galaxy S23,Android 14
gd_00566,EU,FR,Pixel 7,Android 12
gd_00567,MEA,ZA,iPhone 13,iOS 17.5
gd_00568,EU,UK,iPhone 15,iOS 17.5
gd_00569,LATAM,MX,Redmi Note 12,Android 13
gd_00570,NAM,US,iPhone 13,iOS 17.2
gd_00571,NAM,CA,Galaxy A54,Android 13
gd_00572,APAC,JP,Redmi Note 12,Android 12
gd_00573,LATAM,AR,iPhone 13,iOS 16.4
gd_00574,LATAM,MX,iPhone 14,iOS 17.2
gd_00575,APAC,PH,Pixel 7,Android 12
gd_00576,EU,FR,iPhone 13,iOS 16.4
gd_00577,APAC,JP,Redmi Note 12,Android 13
gd_00578,APAC,JP,Pixel 8,Android 14
gd_00579,EU,UK,Pixel 7,Android 14
gd_00580,NAM,US,iPhone 15,iOS 17.2
gd_00581,APAC,IN,Pixel 7,Android 12
gd_00582,NAM,CA,Pixel 7,Android 15
gd_00583,APAC,PH,Galaxy A54,Android 13
gd_00584,EU,FR,iPhone 13,iOS 17.2
gd_00585,NAM,CA,iPhone 15,iOS 17.2
gd_00586,LATAM,BR,iPhone 15,iOS 17.5
gd_00587,NAM,US,iPhone 13,iOS 17.5
gd_00588,APAC,JP,iPhone 14,iOS 17.5
gd_00589,NAM,US,iPhone 13,iOS 18.1
gd_00590,APAC,ID,Pixel 8,Android 13
gd_00591,EU,UK,Redmi Note 12,Android 13
gd_00592,LATAM,AR,iPhone 15,iOS 17.5
gd_00593,MEA,NG,Galaxy A54,Android 13
gd_00594,NAM,US,iPhone 15,iOS 17.2
gd_00595,EU,DE,Pixel 8,Android 15
gd_00596,LATAM,AR,iPhone 13,iOS 17.2
gd_00597,NAM,US,Redmi Note 12,Android 14
gd_00598,EU,ES,iPhone 13,iOS 17.2
gd_00599,EU,FR,Galaxy S23,Android 15
gd_00600,MEA,ZA,Redmi Note 12,Android 12
gd_00601,EU,DE,Pixel 8,Android 15
gd_00602,NAM,US,Galaxy S23,Android 12
gd_00603,LATAM,BR,iPhone 14,iOS 17.2
gd_00604,NAM,US,iPhone 14,iOS 17.5
gd_00605,NAM,CA,iPhone 14,iOS 18.1
gd_00606,EU,UK,iPhone 15,iOS 17.5
gd_00607,NAM,US,Redmi Note 12,Android 13
gd_00608,MEA,NG,Redmi Note 12,Android 13
gd_00609,LATAM,AR,Pixel 8,Android 12
gd_00610,LATAM,AR,iPhone 14,iOS 17.2
gd_00611,NAM,CA,iPhone 13,iOS 18.1
gd_00612,MEA,ZA,iPhone 15,iOS 17.5
gd_00613,APAC,JP,iPhone 13,iOS 17.2
gd_00614,NAM,CA,iPhone 14,iOS 16.4
gd_00615,LATAM,BR,Pixel 8,Android 14
gd_00616,APAC,IN,iPhone 15,iOS 17.2
gd_00617,LATAM,BR,Redmi Note 12,Android 13
gd_00618,MEA,ZA,Redmi Note 12,Android 12
gd_00619,EU,FR,Pixel 7,Android 15
gd_00620,NAM,US,Galaxy A54,Android 12
gd_00621,LATAM,AR,Redmi Note 12,Android 14
gd_00622,NAM,US,iPhone 14,iOS 17.5
gd_00623,APAC,IN,iPhone 14,iOS 17.2
gd_00624,NAM,CA,Pixel 7,Android 13
gd_00625,APAC,IN,Pixel 7,Android 13
gd_00626,MEA,NG,iPhone 14,iOS 18.1
gd_00627,EU,DE,iPhone 13,iOS 17.5
gd_00628,EU,FR,iPhone 15,iOS 16.4
gd_00629,NAM,CA,Redmi Note 12,Android 13
gd_00630,EU,ES,iPhone 14,iOS 17.5
gd_00631,APAC,ID,iPhone 15,iOS 17.5
gd_00632,NAM,CA,iPhone 15,iOS 17.5
gd_00633,APAC,ID,iPhone 14,iOS 17.2
gd_00634,APAC,JP,iPhone 15,iOS 18.1
gd_00635,EU,ES,iPhone 15,iOS 17.5
gd_00636,APAC,ID,iPhone 13,iOS 17.2
gd_00637,APAC,IN,iPhone 13,iOS 17.5
gd_00638,LATAM,AR,iPhone 14,iOS 18.1
gd_00639,MEA,AE,Galaxy S23,Android 12
gd_00640,APAC,PH,Galaxy S23,Android 14
gd_00641,NAM,CA,iPhone 15,iOS 16.4
gd_00642,NAM,CA,Pixel 7,Android 15
gd_00643,EU,DE,Pixel 7,Android 15
gd_00644,NAM,CA,Galaxy S23,Android 15
gd_00645,NAM,US,Galaxy A54,Android 12
gd_00646,APAC,PH,iPhone 14,iOS 17.2
gd_00647,LATAM,BR,iPhone 13,iOS 17.5
gd_00648,NAM,CA,Galaxy S23,Android 14
gd_00649,NAM,CA,iPhone 15,iOS 16.4
gd_00650,EU,ES,Pixel 7,Android 14
gd_00651,EU,UK,Pixel 7,Android 13
gd_00652,LATAM,MX,Pixel 7,Android 15
gd_00653,NAM,US,Galaxy S23,Android 13
gd_00654,APAC,ID,iPhone 15,iOS 18.1
gd_00655,NAM,US,Galaxy S23,Android 12
gd_00656,NAM,CA,Galaxy A54,Android 14
gd_00657,LATAM,MX,Pixel 7,Android 12
gd_00658,NAM,CA,iPhone 13,iOS 16.4
gd_00659,APAC,IN,iPhone 14,iOS 16.4
gd_00660,NAM,CA,iPhone 15,iOS 17.2
gd_00661,MEA,AE,iPhone 15,iOS 17.5
gd_00662,EU,FR,Galaxy A54,Android 12
gd_00663,APAC,IN,iPhone 14,iOS 17.5
gd_00664,NAM,US,iPhone 14,iOS 16.4
gd_00665,EU,UK,Galaxy S23,Android 15
gd_00666,LATAM,MX,iPhone 15,iOS 18.1
gd_00667,NAM,US,Pixel 7,Android 12
gd_00668,EU,ES,Redmi Note 12,Android 12
gd_00669,NAM,CA,iPhone 15,iOS 16.4
gd_00670,EU,DE,iPhone 14,iOS 16.4
gd_00671,NAM,CA,Galaxy S23,Android 13
gd_00672,LATAM,BR,iPhone 13,iOS 16.4
gd_00673,EU,FR,Galaxy A54,Android 12
gd_00674,NAM,US,iPhone 13,iOS 17.5
gd_00675,APAC,ID,iPhone 13,iOS 16.4
gd_00676,EU,UK,iPhone 14,iOS 17.5
gd_00677,MEA,AE,iPhone 15,iOS 16.4
gd_00678,NAM,US,Galaxy A54,Android 15
gd_00679,EU,DE,iPhone 13,iOS 17.5
gd_00680,MEA,ZA,Redmi Note 12,Android 14
gd_00681,EU,FR,iPhone 15,iOS 18.1
gd_00682,NAM,CA,iPhone 14,iOS 17.2
gd_00683,APAC,ID,Pixel 8,Android 14
gd_00684,LATAM,AR,iPhone 13,iOS 17.5
gd_00685,EU,ES,iPhone 15,iOS 16.4
gd_00686,EU,UK,iPhone 14,iOS 18.1
gd_00687,LATAM,AR,Galaxy S23,Android 13
gd_00688,NAM,US,iPhone 15,iOS 17.2
gd_00689,NAM,CA,Pixel 7,Android 15
gd_00690,EU,ES,iPhone 15,iOS 17.2
gd_00691,NAM,CA,Pixel 7,Android 15
gd_00692,EU,ES,Pixel 8,Android 14
gd_00693,NAM,CA,Galaxy A54,Android 15
gd_00694,NAM,CA,iPhone 14,iOS 17.2
gd_00695,EU,DE,iPhone 15,iOS 17.2
gd_00696,NAM,US,Galaxy A54,Android 12
gd_00697,LATAM,BR,Redmi Note 12,Android 13
gd_00698,NAM,US,Redmi Note 12,Android 13
gd_00699,NAM,US,iPhone 13,iOS 16.4
gd_00700,NAM,CA,iPhone 14,iOS 16.4
gd_00701,NAM,US,iPhone 14,iOS 18.1
gd_00702,EU,FR,Pixel 8,Android 14
gd_00703,MEA,ZA,Galaxy A54,Android 12
gd_00704,APAC,PH,iPhone 13,iOS 16.4
gd_00705,APAC,PH,iPhone 15,iOS 17.2
gd_00706,EU,UK,iPhone 14,iOS 17.5
gd_00707,APAC,ID,Pixel 7,Android 12
gd_00708,NAM,US,iPhone 14,iOS 16.4
gd_00709,NAM,US,Galaxy A54,Android 14
gd_00710,NAM,US,Galaxy A54,Android 13
gd_00711,APAC,PH,iPhone 15,iOS 16.4
gd_00712,MEA,ZA,iPhone 15,iOS 18.1
gd_00713,APAC,ID,Redmi Note 12,Android 15
gd_00714,NAM,US,iPhone 14,iOS 18.1
gd_00715,APAC,IN,Redmi Note 12,Android 13
gd_00716,NAM,US,iPhone 13,iOS 17.5
gd_00717,NAM,US,iPhone 13,iOS 16.4
gd_00718,APAC,ID,iPhone 14,iOS 17.2
gd_00719,LATAM,MX,Galaxy A54,Android 14
gd_00720,MEA,AE,Pixel 8,Android 15
gd_00721,NAM,US,iPhone 13,iOS 18.1
gd_00722,EU,UK,Galaxy S23,Android 13
gd_00723,EU,ES,Galaxy S23,Android 14
gd_00724,NAM,CA,Galaxy S23,Android 13
gd_00725,APAC,PH,Pixel 8,Android 15
gd_00726,LATAM,BR,iPhone 15,iOS 17.5
gd_00727,LATAM,AR,Pixel 7,Android 15
gd_00728,NAM,US,Pixel 8,Android 13
gd_00729,NAM,CA,iPhone 13,iOS 17.5
gd_00730,LATAM,MX,iPhone 15,iOS 16.4
gd_00731,EU,FR,Galaxy S23,Android 13
gd_00732,EU,ES,Pixel 7,Android 12
gd_00733,EU,UK,Galaxy S23,Android 14
gd_00734,NAM,CA,Pixel 8,Android 14
gd_00735,NAM,CA,Pixel 7,Android 15
gd_00736,NAM,CA,iPhone 14,iOS 17.2
gd_00737,NAM,CA,Galaxy S23,Android 15
gd_00738,NAM,US,iPhone 15,iOS 18.1
gd_00739,EU,FR,iPhone 14,iOS 18.1
gd_00740,EU,DE,Pixel 8,Android 12
gd_00741,EU,ES,Redmi Note 12,Android 13
gd_00742,MEA,NG,Pixel 7,Android 13
gd_00743,NAM,US,iPhone 14,iOS 18.1
gd_00744,APAC,PH,iPhone 15,iOS 17.5
gd_00745,NAM,US,Redmi Note 12,Android 15
gd_00746,NAM,US,iPhone 14,iOS 17.2
gd_00747,NAM,US,iPhone 15,iOS 16.4
gd_00748,EU,UK,Pixel 8,Android 14
gd_00749,LATAM,AR,iPhone 15,iOS 16.4
gd_00750,EU,FR,iPhone 13,iOS 18.1
gd_00751,NAM,US,Galaxy S23,Android 14
gd_00752,NAM,US,iPhone 13,iOS 17.2
gd_00753,APAC,JP,iPhone 14,iOS 18.1
gd_00754,APAC,PH,Pixel 8,Android 12
gd_00755,NAM,CA,iPhone 13,iOS 17.5
gd_00756,NAM,CA,iPhone 13,iOS 17.5
gd_00757,APAC,JP,Galaxy S23,Android 14
gd_00758,APAC,IN,Pixel 7,Android 14
gd_00759,LATAM,MX,iPhone 14,iOS 17.2
gd_00760,LATAM,MX,Pixel 8,Android 13
gd_00761,EU,DE,Galaxy S23,Android 14
gd_00762,APAC,PH,iPhone 15,iOS 16.4
gd_00763,EU,DE,iPhone 13,iOS 16.4
gd_00764,NAM,CA,iPhone 15,iOS 17.5
gd_00765,EU,DE,Redmi Note 12,Android 14
gd_00766,LATAM,BR,iPhone 13,iOS 16.4
gd_00767,APAC,PH,iPhone 15,iOS 18.1
gd_00768,NAM,US,iPhone 13,iOS 16.4
gd_00769,APAC,ID,iPhone 14,iOS 17.5
gd_00770,MEA,AE,Galaxy A54,Android 13
gd_00771,MEA,ZA,Redmi Note 12,Android 13
gd_00772,APAC,IN,iPhone 13,iOS 18.1
gd_00773,NAM,CA,iPhone 13,iOS 16.4
gd_00774,APAC,ID,iPhone 13,iOS 16.4
gd_00775,NAM,US,iPhone 14,iOS 18.1
gd_00776,APAC,ID,Redmi Note 12,Android 13
gd_00777,APAC,JP,Galaxy S23,Android 12
gd_00778,EU,FR,iPhone 14,iOS 17.2
gd_00779,APAC,IN,Redmi Note 12,Android 12
gd_00780,LATAM,AR,Galaxy A54,Android 14
gd_00781,EU,DE,iPhone 14,iOS 17.5
gd_00782,APAC,JP,iPhone 15,iOS 17.5
gd_00783,NAM,US,iPhone 14,iOS 17.2
gd_00784,LATAM,MX,iPhone 14,iOS 18.1
gd_00785,NAM,US,iPhone 13,iOS 17.2
gd_00786,NAM,CA,iPhone 14,iOS 16.4
gd_00787,NAM,CA,iPhone 13,iOS 16.4
gd_00788,NAM,US,Redmi Note 12,Android 15
gd_00789,APAC,ID,iPhone 14,iOS 17.5
gd_00790,APAC,JP,Galaxy S23,Android 12
gd_00791,NAM,CA,iPhone 15,iOS 17.5
gd_00792,LATAM,MX,iPhone 15,iOS 16.4
gd_00793,NAM,CA,Pixel 7,Android 15
gd_00794,LATAM,MX,iPhone 13,iOS 16.4
gd_00795,EU,FR,Galaxy A54,Android 13
gd_00796,NAM,US,Galaxy A54,Android 14
gd_00797,LATAM,BR,iPhone 14,iOS 18.1
gd_00798,LATAM,AR,iPhone 15,iOS 18.1
gd_00799,EU,DE,Pixel 7,Android 13
gd_00800,EU,ES,Galaxy A54,Android 12
gd_00801,EU,DE,iPhone 15,iOS 18.1
gd_00802,APAC,JP,Pixel 7,Android 12
gd_00803,NAM,US,Pixel 8,Android 14
gd_00804,NAM,CA,Galaxy A54,Android 14
gd_00805,LATAM,BR,Galaxy A54,Android 14
gd_00806,LATAM,AR,Galaxy S23,Android 15
gd_00807,EU,UK,Pixel 8,Android 13
gd_00808,APAC,PH,iPhone 15,iOS 18.1
gd_00809,APAC,ID,Galaxy A54,Android 13
gd_00810,APAC,JP,iPhone 14,iOS 17.5
gd_00811,LATAM,AR,Galaxy S23,Android 13
gd_00812,EU,FR,iPhone 13,iOS 16.4
gd_00813,LATAM,AR,iPhone 14,iOS 16.4
gd_00814,NAM,US,iPhone 15,iOS 17.5
gd_00815,APAC,IN,Galaxy A54,Android 13
gd_00816,LATAM,BR,Pixel 7,Android 15
gd_00817,APAC,IN,iPhone 15,iOS 16.4
gd_00818,EU,FR,Galaxy A54,Android 13
gd_00819,APAC,IN,Redmi Note 12,Android 12
gd_00820,EU,FR,Pixel 8,Android 15
gd_00821,MEA,ZA,Galaxy S23,Android 12
gd_00822,NAM,US,iPhone 13,iOS 16.4
gd_00823,EU,ES,Galaxy A54,Android 14
gd_00824,APAC,IN,iPhone 13,iOS 17.2
gd_00825,LATAM,BR,Pixel 8,Android 14
gd_00826,EU,DE,iPhone 15,iOS 17.5
gd_00827,LATAM,BR,iPhone 13,iOS 18.1
gd_00828,APAC,PH,Pixel 8,Android 15
gd_00829,LATAM,BR,Pixel 7,Android 13
gd_00830,LATAM,BR,Pixel 7,Android 14
gd_00831,EU,ES,Redmi Note 12,Android 15
gd_00832,NAM,CA,Galaxy A54,Android 15
gd_00833,APAC,JP,Redmi Note 12,Android 12
gd_00834,APAC,PH,Redmi Note 12,Android 13
gd_00835,EU,FR,Galaxy S23,Android 15
gd_00836,NAM,CA,iPhone 13,iOS 17.5
gd_00837,LATAM,BR,Pixel 8,Android 13
gd_00838,APAC,ID,iPhone 14,iOS 16.4
gd_00839,MEA,NG,iPhone 13,iOS 18.1
gd_00840,APAC,IN,Redmi Note 12,Android 15
gd_00841,MEA,AE,iPhone 13,iOS 17.2
gd_00842,NAM,CA,iPhone 14,iOS 18.1
gd_00843,APAC,ID,Pixel 7,Android 12
gd_00844,NAM,US,iPhone 13,iOS 18.1
gd_00845,NAM,US,iPhone 15,iOS 16.4
gd_00846,NAM,US,iPhone 14,iOS 17.2
gd_00847,APAC,ID,Pixel 7,Android 12
gd_00848,LATAM,AR,iPhone 14,iOS 17.2
gd_00849,APAC,JP,Galaxy A54,Android 12
gd_00850,APAC,PH,Galaxy A54,Android 15
gd_00851,LATAM,MX,iPhone 13,iOS 17.2
gd_00852,NAM,CA,iPhone 14,iOS 17.5
gd_00853,EU,FR,iPhone 13,iOS 17.2
gd_00854,NAM,CA,iPhone 15,iOS 16.4
gd_00855,NAM,CA,iPhone 15,iOS 17.5
gd_00856,EU,FR,Galaxy A54,Android 15
gd_00857,EU,ES,iPhone 13,iOS 18.1
gd_00858,NAM,US,Redmi Note 12,Android 15
gd_00859,LATAM,AR,iPhone 14,iOS 16.4
gd_00860,APAC,JP,Pixel 7,Android 13
gd_00861,APAC,IN,iPhone 13,iOS 17.2
gd_00862,NAM,US,Galaxy S23,Android 12
gd_00863,NAM,CA,Pixel 8,Android 12
gd_00864,APAC,JP,Redmi Note 12,Android 12
gd_00865,LATAM,BR,Redmi Note 12,Android 14
gd_00866,MEA,AE,Redmi Note 12,Android 15
gd_00867,LATAM,AR,iPhone 15,iOS 18.1
gd_00868,NAM,CA,iPhone 14,iOS 17.5
gd_00869,NAM,US,iPhone 14,iOS 17.2
gd_00870,MEA,AE,iPhone 15,iOS 16.4
gd_00871,APAC,IN,Galaxy S23,Android 13
gd_00872,NAM,US,iPhone 15,iOS 18.1
gd_00873,NAM,US,Redmi Note 12,Android 14
gd_00874,EU,UK,iPhone 14,iOS 17.2
gd_00875,NAM,US,iPhone 14,iOS 18.1
gd_00876,NAM,CA,Galaxy S23,Android 12
gd_00877,EU,FR,iPhone 13,iOS 16.4
gd_00878,APAC,PH,Galaxy A54,Android 15
gd_00879,EU,FR,Redmi Note 12,Android 12
gd_00880,APAC,PH,Pixel 8,Android 15
gd_00881,APAC,PH,iPhone 15,iOS 17.5
gd_00882,APAC,JP,Redmi Note 12,Android 12
gd_00883,EU,ES,iPhone 14,iOS 16.4
gd_00884,LATAM,MX,Redmi Note 12,Android 15
gd_00885,APAC,ID,Pixel 7,Android 15
gd_00886,EU,DE,Galaxy S23,Android 13
gd_00887,MEA,AE,iPhone 15,iOS 16.4
gd_00888,APAC,IN,Galaxy A54,Android 14
gd_00889,NAM,US,Pixel 7,Android 13
gd_00890,MEA,AE,iPhone 15,iOS 16.4
gd_00891,APAC,JP,Galaxy A54,Android 13
gd_00892,NAM,US,Galaxy S23,Android 12
gd_00893,MEA,AE,Redmi Note 12,Android 13
gd_00894,APAC,ID,Galaxy A54,Android 15
gd_00895,APAC,ID,Redmi Note 12,Android 15
gd_00896,LATAM,BR,Redmi Note 12,Android 15
gd_00897,APAC,PH,Pixel 8,Android 14
gd_00898,LATAM,AR,Pixel 7,Android 15
gd_00899,MEA,AE,iPhone 15,iOS 16.4
gd_00900,MEA,AE,Pixel 7,Android 13
gd_00901,NAM,US,Pixel 7,Android 14
gd_00902,LATAM,BR,Pixel 8,Android 12
gd_00903,EU,UK,iPhone 14,iOS 18.1
gd_00904,NAM,CA,iPhone 14,iOS 17.2
gd_00905,NAM,US,iPhone 15,iOS 17.5
gd_00906,LATAM,AR,iPhone 15,iOS 17.5
gd_00907,NAM,US,Pixel 8,Android 14
gd_00908,APAC,JP,Redmi Note 12,Android 15
gd_00909,APAC,PH,iPhone 14,iOS 16.4
gd_00910,EU,DE,iPhone 15,iOS 18.1
gd_00911,LATAM,BR,iPhone 14,iOS 17.2
gd_00912,LATAM,MX,iPhone 13,iOS 16.4
gd_00913,NAM,CA,iPhone 15,iOS 18.1
gd_00914,NAM,US,Galaxy S23,Android 12
gd_00915,APAC,IN,iPhone 13,iOS 18.1
gd_00916,EU,UK,Pixel 8,Android 14
gd_00917,EU,UK,Redmi Note 12,Android 15
gd_00918,MEA,NG,iPhone 14,iOS 17.2
gd_00919,NAM,CA,iPhone 13,iOS 17.2
gd_00920,EU,FR,iPhone 15,iOS 17.5
gd_00921,APAC,PH,Galaxy A54,Android 13
gd_00922,EU,UK,Pixel 8,Android 12
gd_00923,APAC,PH,iPhone 13,iOS 18.1
gd_00924,EU,FR,iPhone 14,iOS 16.4
gd_00925,APAC,IN,iPhone 13,iOS 16.4
gd_00926,LATAM,AR,Pixel 7,Android 15
gd_00927,LATAM,MX,Pixel 7,Android 13
gd_00928,NAM,CA,Galaxy A54,Android 12
gd_00929,NAM,US,iPhone 13,iOS 16.4
gd_00930,EU,ES,Pixel 7,Android 14
gd_00931,NAM,CA,Galaxy S23,Android 15
gd_00932,APAC,IN,Redmi Note 12,Android 12
gd_00933,EU,ES,iPhone 13,iOS 18.1
gd_00934,EU,FR,Redmi Note 12,Android 14
gd_00935,NAM,CA,iPhone 15,iOS 18.1
gd_00936,EU,ES,Galaxy A54,Android 13
gd_00937,APAC,PH,Galaxy A54,Android 12
gd_00938,NAM,CA,Galaxy A54,Android 12
gd_00939,APAC,ID,iPhone 15,iOS 16.4
gd_00940,LATAM,MX,Pixel 7,Android 14
gd_00941,EU,UK,Galaxy A54,Android 13
gd_00942,NAM,US,Galaxy A54,Android 14
gd_00943,LATAM,AR,Pixel 7,Android 15
gd_00944,NAM,CA,Redmi Note 12,Android 15
gd_00945,EU,UK,Redmi Note 12,Android 13
gd_00946,EU,UK,iPhone 15,iOS 17.2
gd_00947,NAM,US,iPhone 14,iOS 17.5
gd_00948,APAC,ID,Galaxy A54,Android 14
gd_00949,LATAM,BR,iPhone 14,iOS 16.4
gd_00950,NAM,CA,iPhone 15,iOS 17.5
gd_00951,EU,DE,iPhone 15,iOS 18.1
gd_00952,APAC,ID,iPhone 14,iOS 16.4
gd_00953,MEA,ZA,iPhone 15,iOS 17.5
gd_00954,LATAM,AR,iPhone 14,iOS 16.4
gd_00955,APAC,PH,Pixel 7,Android 13
gd_00956,EU,FR,Pixel 7,Android 15
gd_00957,APAC,PH,iPhone 14,iOS 16.4
gd_00958,EU,UK,iPhone 13,iOS 18.1
gd_00959,EU,DE,iPhone 15,iOS 17.2
gd_00960,LATAM,AR,iPhone 13,iOS 17.5
gd_00961,APAC,JP,Galaxy S23,Android 14
gd_00962,NAM,US,Redmi Note 12,Android 12
gd_00963,EU,UK,iPhone 13,iOS 17.2
gd_00964,LATAM,AR,Pixel 8,Android 14
gd_00965,NAM,US,Galaxy S23,Android 15
gd_00966,NAM,CA,Galaxy A54,Android 12
gd_00967,LATAM,AR,Galaxy A54,Android 14
gd_00968,EU,FR,Galaxy A54,Android 12
gd_00969,EU,ES,iPhone 13,iOS 17.5
gd_00970,LATAM,MX,Pixel 7,Android 12
gd_00971,EU,FR,iPhone 14,iOS 16.4
gd_00972,EU,DE,iPhone 13,iOS 18.1
gd_00973,EU,DE,Redmi Note 12,Android 12
gd_00974,APAC,IN,iPhone 13,iOS 17.2
gd_00975,APAC,IN,iPhone 15,iOS 18.1
gd_00976,LATAM,MX,Galaxy A54,Android 14
gd_00977,EU,DE,iPhone 13,iOS 17.2
gd_00978,APAC,ID,Pixel 7,Android 13
gd_00979,APAC,PH,iPhone 13,iOS 17.5
gd_00980,EU,ES,Redmi Note 12,Android 12
gd_00981,LATAM,MX,iPhone 13,iOS 18.1
gd_00982,EU,ES,Galaxy S23,Android 15
gd_00983,NAM,US,iPhone 15,iOS 17.5
gd_00984,EU,FR,Pixel 8,Android 14
gd_00985,EU,DE,iPhone 13,iOS 17.5
gd_00986,NAM,US,iPhone 13,iOS 17.2
gd_00987,EU,FR,Redmi Note 12,Android 12
gd_00988,NAM,CA,Galaxy A54,Android 15
gd_00989,APAC,PH,Pixel 7,Android 12
gd_00990,APAC,ID,Galaxy S23,Android 13
gd_00991,APAC,IN,iPhone 13,iOS 17.5
gd_00992,LATAM,AR,Pixel 7,Android 14
gd_00993,MEA,NG,Pixel 7,Android 15
gd_00994,EU,ES,iPhone 14,iOS 17.2
gd_00995,NAM,CA,iPhone 13,iOS 16.4
gd_00996,APAC,JP,iPhone 13,iOS 17.5
gd_00997,LATAM,BR,iPhone 13,iOS 17.2
gd_00998,APAC,JP,Galaxy S23,Android 15
gd_00999,EU,ES,iPhone 13,iOS 16.4
gd_01000,NAM,CA,iPhone 14,iOS 17.5
gd_01001,LATAM,MX,Galaxy A54,Android 13
gd_01002,LATAM,MX,iPhone 14,iOS 17.5
gd_01003,LATAM,MX,Pixel 8,Android 15
gd_01004,MEA,ZA,iPhone 15,iOS 17.2
gd_01005,EU,ES,iPhone 13,iOS 17.2
gd_01006,EU,ES,iPhone 13,iOS 17.5
gd_01007,NAM,US,Galaxy S23,Android 13
gd_01008,LATAM,BR,iPhone 15,iOS 17.5
gd_01009,APAC,ID,Pixel 8,Android 13
gd_01010,NAM,US,Pixel 8,Android 14
gd_01011,LATAM,AR,Pixel 7,Android 13
gd_01012,EU,UK,Pixel 8,Android 14
gd_01013,APAC,PH,iPhone 13,iOS 16.4
gd_01014,LATAM,MX,Pixel 8,Android 14
gd_01015,NAM,CA,Redmi Note 12,Android 14
gd_01016,EU,UK,Pixel 8,Android 15
gd_01017,LATAM,MX,iPhone 14,iOS 17.5
gd_01018,NAM,US,iPhone 13,iOS 16.4
gd_01019,EU,ES,iPhone 14,iOS 17.2
gd_01020,NAM,CA,iPhone 14,iOS 17.2
gd_01021,NAM,US,iPhone 14,iOS 18.1
gd_01022,APAC,ID,Galaxy S23,Android 12
gd_01023,MEA,AE,iPhone 14,iOS 17.2
gd_01024,LATAM,BR,iPhone 14,iOS 18.1
gd_01025,NAM,CA,Redmi Note 12,Android 15
gd_01026,EU,UK,Galaxy A54,Android 12
gd_01027,NAM,US,iPhone 15,iOS 17.2
gd_01028,EU,UK,iPhone 14,iOS 17.2
gd_01029,LATAM,MX,Pixel 8,Android 15
gd_01030,NAM,CA,iPhone 15,iOS 17.5
gd_01031,EU,UK,Pixel 8,Android 14
gd_01032,NAM,CA,Galaxy A54,Android 14
gd_01033,MEA,NG,iPhone 14,iOS 16.4
gd_01034,NAM,US,Pixel 7,Android 12
gd_01035,MEA,AE,Pixel 7,Android 15
gd_01036,LATAM,AR,Redmi Note 12,Android 15
gd_01037,MEA,NG,Pixel 7,Android 13
gd_01038,NAM,CA,iPhone 15,iOS 17.5
gd_01039,LATAM,AR,iPhone 13,iOS 17.5
gd_01040,NAM,US,iPhone 15,iOS 17.5
gd_01041,EU,DE,iPhone 14,iOS 17.2
gd_01042,EU,DE,Galaxy A54,Android 15
gd_01043,APAC,JP,Galaxy S23,Android 15
gd_01044,NAM,US,Galaxy S23,Android 14
gd_01045,APAC,IN,iPhone 14,iOS 18.1
