geo_device_id,region,country,device_model,os_version
gd_00524,EU,UK,iPhone 14,iOS 18.1
gd_00525,APAC,IN,iPhone 15,iOS 17.5
gd_00526,APAC,IN,iPhone 13,iOS 17.2
gd_00527,APAC,IN,Galaxy A54,Android 13
gd_00528,NAM,US,iPhone 15,iOS 18.1
gd_00529,APAC,PH,Galaxy S23,Android 12
gd_00530,MEA,NG,iPhone 15,iOS 18.1
gd_00531,EU,UK,Redmi Note 12,Android 13
gd_00532,MEA,NG,Galaxy A54,Android 15
gd_00533,EU,FR,Pixel 8,Android 12
gd_00534,NAM,CA,iPhone 13,iOS 17.2
gd_00535,NAM,CA,iPhone 15,iOS 17.5
gd_00536,LATAM,MX,iPhone 14,iOS 18.1
gd_00537,APAC,ID,iPhone 13,iOS 16.4
gd_00538,EU,FR,iPhone 15,iOS 17.2
gd_00539,APAC,JP,iPhone 14,iOS 17.2
gd_00540,EU,FR,Redmi Note 12,Android 15
gd_00541,EU,UK,iPhone 15,iOS 18.1
gd_00542,LATAM,AR,Pixel 7,Android 15
gd_00543,APAC,ID,Redmi Note 12,Android 12
gd_00544,APAC,PH,Redmi Note 12,Android 12
gd_00545,APAC,ID,Galaxy A54,Android 15
gd_00546,MEA,ZA,Pixel 8,Android 13
gd_00547,NAM,CA,iPhone 15,iOS 17.2
gd_00548,NAM,CA,iPhone 15,iOS 17.5
gd_00549,NAM,US,Redmi Note 12,Android 13
gd_00550,APAC,IN,iPhone 14,iOS 16.4
gd_00551,APAC,IN,iPhone 15,iOS 17.2
gd_00552,APAC,IN,iPhone 14,iOS 16.4
gd_00553,EU,ES,Pixel 8,Android 13
gd_00554,NAM,US,iPhone 15,iOS 18.1
gd_00555,APAC,IN,iPhone 14,iOS 16.4
gd_00556,MEA,NG,Pixel 8,Android 13
gd_00557,EU,ES,Galaxy A54,Android 13
gd_00558,NAM,US,Pixel 8,Android 13
gd_00559,EU,FR,iPhone 14,iOS 17.2
gd_00560,EU,FR,Pixel 8,Android 14
gd_00561,NAM,CA,iPhone 15,iOS 17.2
gd_00562,EU,DE,Redmi Note 12,Android 12
gd_00563,APAC,PH,Galaxy S23,Android 12
gd_00564,EU,ES,iPhone 15,iOS 17.2
gd_00565,EU,FR,iPhone 13,iOS 18.1
gd_00566,NAM,CA,iPhone 15,iOS 16.4
gd_00567,MEA,ZA,iPhone 13,iOS 18.1
gd_00568,EU,FR,Redmi Note 12,Android 13
gd_00569,EU,ES,iPhone 15,iOS 17.5
gd_00570,NAM,CA,Pixel 7,Android 12
gd_00571,APAC,PH,Pixel 7,Android 15
gd_00572,LATAM,MX,iPhone 15,iOS 17.2
gd_00573,NAM,CA,iPhone 15,iOS 17.5
gd_00574,NAM,CA,iPhone 15,iOS 16.4
gd_00575,NAM,CA,Pixel 7,Android 12
gd_00576,APAC,JP,iPhone 14,iOS 17.2
gd_00577,MEA,AE,Pixel 8,Android 14
gd_00578,EU,DE,iPhone 15,iOS 17.5
gd_00579,EU,FR,Redmi Note 12,Android 13
gd_00580,APAC,PH,iPhone 15,iOS 17.2
gd_00581,APAC,IN,iPhone 14,iOS 17.5
gd_00582,NAM,US,iPhone 13,iOS 17.2
gd_00583,NAM,US,Redmi Note 12,Android 12
gd_00584,EU,DE,iPhone 13,iOS 16.4
gd_00585,LATAM,MX,iPhone 13,iOS 16.4
gd_00586,APAC,ID,Pixel 7,Android 12
gd_00587,APAC,JP,Galaxy S23,Android 12
gd_00588,LATAM,BR,iPhone 13,iOS 17.5
gd_00589,EU,DE,iPhone 14,iOS 18.1
gd_00590,EU,FR,iPhone 13,iOS 18.1
gd_00591,NAM,US,Redmi Note 12,Android 14
gd_00592,LATAM,AR,iPhone 14,iOS 18.1
gd_00593,APAC,JP,Pixel 7,Android 14
gd_00594,EU,DE,iPhone 15,iOS 17.2
gd_00595,NAM,US,iPhone 14,iOS 17.2
gd_00596,APAC,PH,iPhone 13,iOS 18.1
gd_00597,APAC,PH,iPhone 14,iOS 16.4
gd_00598,APAC,IN,Redmi Note 12,Android 13
gd_00599,NAM,CA,iPhone 15,iOS 18.1
gd_00600,MEA,AE,iPhone 14,iOS 17.5
gd_00601,APAC,IN,Redmi Note 12,Android 12
gd_00602,APAC,JP,iPhone 13,iOS 16.4
gd_00603,APAC,IN,iPhone 15,iOS 18.1
gd_00604,LATAM,BR,Redmi Note 12,Android 15
gd_00605,MEA,NG,Galaxy S23,Android 13
gd_00606,APAC,PH,Galaxy S23,Android 12
gd_00607,EU,DE,Galaxy S23,Android 12
gd_00608,EU,ES,iPhone 13,iOS 18.1
gd_00609,LATAM,AR,Redmi Note 12,Android 15
gd_00610,APAC,ID,Galaxy A54,Android 15
gd_00611,NAM,US,iPhone 15,iOS 18.1
gd_00612,NAM,CA,Pixel 7,Android 15
gd_00613,LATAM,BR,iPhone 15,iOS 16.4
gd_00614,LATAM,AR,iPhone 14,iOS 17.5
gd_00615,MEA,AE,iPhone 15,iOS 17.5
gd_00616,EU,ES,Redmi Note 12,Android 13
gd_00617,LATAM,AR,Redmi Note 12,Android 12
gd_00618,LATAM,MX,iPhone 15,iOS 18.1
gd_00619,EU,ES,iPhone 13,iOS 17.5
gd_00620,NAM,CA,Pixel 8,Android 12
gd_00621,MEA,NG,iPhone 13,iOS 17.5
gd_00622,NAM,US,iPhone 14,iOS 18.1
gd_00623,APAC,ID,iPhone 15,iOS 17.5
gd_00624,APAC,PH,Galaxy A54,Android 15
gd_00625,APAC,PH,Galaxy S23,Android 13
gd_00626,NAM,US,iPhone 15,iOS 17.2
gd_00627,APAC,IN,Pixel 7,Android 15
gd_00628,NAM,US,Galaxy A54,Android 13
gd_00629,LATAM,MX,iPhone 14,iOS 17.5
gd_00630,NAM,CA,Pixel 8,Android 12
gd_00631,APAC,PH,iPhone 14,iOS 17.2
gd_00632,LATAM,BR,iPhone 15,iOS 16.4
gd_00633,NAM,US,iPhone 15,iOS 18.1
gd_00634,NAM,US,Redmi Note 12,Android 14
gd_00635,LATAM,AR,iPhone 15,iOS 17.5
gd_00636,NAM,US,iPhone 14,iOS 18.1
gd_00637,NAM,US,Pixel 7,Android 15
gd_00638,EU,DE,Redmi Note 12,Android 15
gd_00639,MEA,ZA,iPhone 14,iOS 18.1
gd_00640,APAC,JP,iPhone 14,iOS 16.4
gd_00641,EU,FR,Pixel 7,Android 13
gd_00642,MEA,AE,Redmi Note 12,Android 13
gd_00643,EU,ES,Redmi Note 12,Android 15
gd_00644,EU,DE,Redmi Note 12,Android 15
gd_00645,EU,DE,Pixel 7,Android 13
gd_00646,EU,DE,iPhone 15,iOS 16.4
gd_00647,EU,ES,iPhone 14,iOS 17.2
gd_00648,APAC,JP,Pixel 7,Android 13
gd_00649,NAM,US,Galaxy S23,Android 12
gd_00650,APAC,JP,iPhone 14,iOS 18.1
gd_00651,NAM,CA,iPhone 14,iOS 18.1
gd_00652,EU,UK,Pixel 7,Android 13
gd_00653,NAM,CA,iPhone 14,iOS 18.1
gd_00654,APAC,JP,iPhone 15,iOS 17.2
gd_00655,APAC,IN,Galaxy A54,Android 15
gd_00656,EU,UK,iPhone 15,iOS 17.5
gd_00657,NAM,CA,iPhone 14,iOS 17.5
gd_00658,NAM,CA,iPhone 15,iOS 16.4
gd_00659,LATAM,AR,iPhone 13,iOS 18.1
gd_00660,NAM,US,Galaxy A54,Android 15
gd_00661,LATAM,MX,iPhone 14,iOS 17.2
gd_00662,EU,ES,iPhone 14,iOS 17.2
gd_00663,NAM,US,iPhone 14,iOS 17.2
gd_00664,APAC,JP,iPhone 15,iOS 16.4
gd_00665,EU,UK,Pixel 8,Android 12
gd_00666,NAM,US,iPhone 14,iOS 17.5
gd_00667,MEA,NG,Galaxy A54,Android 14
gd_00668,NAM,US,iPhone 14,iOS 18.1
gd_00669,EU,FR,Pixel 8,Android 13
gd_00670,EU,FR,iPhone 14,iOS 16.4
gd_00671,EU,ES,iPhone 15,iOS 17.5
gd_00672,LATAM,MX,iPhone 15,iOS 18.1
gd_00673,NAM,CA,iPhone 13,iOS 16.4
gd_00674,MEA,NG,iPhone 14,iOS 18.1
gd_00675,APAC,PH,iPhone 15,iOS 18.1
gd_00676,MEA,NG,iPhone 13,iOS 18.1
gd_00677,LATAM,BR,Pixel 7,Android 12
gd_00678,MEA,ZA,Pixel 7,Android 14
gd_00679,APAC,ID,Galaxy S23,Android 14
gd_00680,EU,FR,iPhone 14,iOS 16.4
gd_00681,EU,FR,Pixel 8,Android 13
gd_00682,APAC,PH,Pixel 7,Android 15
gd_00683,EU,UK,Galaxy A54,Android 14
gd_00684,APAC,IN,iPhone 15,iOS 17.5
gd_00685,NAM,US,Pixel 8,Android 14
gd_00686,LATAM,MX,Galaxy A54,Android 14
gd_00687,NAM,CA,iPhone 15,iOS 17.5
gd_00688,MEA,ZA,Galaxy S23,Android 14
gd_00689,NAM,CA,Galaxy S23,Android 13
gd_00690,NAM,US,Pixel 7,Android 14
gd_00691,LATAM,MX,Redmi Note 12,Android 13
gd_00692,LATAM,AR,Redmi Note 12,Android 14
gd_00693,APAC,IN,Galaxy A54,Android 15
gd_00694,MEA,NG,Redmi Note 12,Android 14
gd_00695,NAM,CA,iPhone 14,iOS 18.1
gd_00696,LATAM,AR,Galaxy A54,Android 12
gd_00697,EU,UK,Redmi Note 12,Android 13
gd_00698,APAC,ID,Pixel 7,Android 14
gd_00699,EU,UK,iPhone 13,iOS 18.1
gd_00700,NAM,US,iPhone 13,iOS 17.5
gd_00701,APAC,PH,Galaxy A54,Android 13
gd_00702,APAC,PH,Pixel 8,Android 15
gd_00703,NAM,CA,Pixel 8,Android 15
gd_00704,MEA,AE,iPhone 14,iOS 17.2
gd_00705,APAC,PH,Galaxy A54,Android 15
gd_00706,NAM,CA,Galaxy S23,Android 14
gd_00707,APAC,PH,iPhone 13,iOS 17.2
gd_00708,NAM,CA,iPhone 15,iOS 16.4
gd_00709,NAM,CA,iPhone 14,iOS 17.2
gd_00710,APAC,IN,Pixel 7,Android 15
gd_00711,NAM,US,Galaxy A54,Android 14
gd_00712,NAM,CA,Pixel 8,Android 12
gd_00713,APAC,ID,Galaxy S23,Android 13
gd_00714,NAM,US,iPhone 15,iOS 18.1
gd_00715,LATAM,AR,Pixel 8,Android 15
gd_00716,LATAM,MX,iPhone 15,iOS 17.2
gd_00717,NAM,CA,iPhone 14,iOS 17.5
gd_00718,APAC,ID,iPhone 15,iOS 17.2
gd_00719,NAM,US,Redmi Note 12,Android 14
gd_00720,APAC,ID,Redmi Note 12,Android 12
gd_00721,NAM,US,Pixel 8,Android 13
gd_00722,MEA,AE,Galaxy A54,Android 15
gd_00723,NAM,US,iPhone 14,iOS 17.2
gd_00724,APAC,PH,Redmi Note 12,Android 15
gd_00725,NAM,US,iPhone 15,iOS 17.2
gd_00726,NAM,US,Galaxy A54,Android 14
gd_00727,EU,ES,Redmi Note 12,Android 13
gd_00728,APAC,ID,Galaxy S23,Android 14
gd_00729,MEA,ZA,iPhone 13,iOS 17.2
gd_00730,NAM,US,Redmi Note 12,Android 15
gd_00731,NAM,US,Galaxy S23,Android 14
gd_00732,EU,FR,iPhone 13,iOS 16.4
gd_00733,EU,ES,Pixel 7,Android 12
gd_00734,LATAM,BR,Galaxy A54,Android 14
gd_00735,MEA,AE,iPhone 15,iOS 18.1
gd_00736,LATAM,BR,iPhone 15,iOS 18.1
gd_00737,NAM,US,iPhone 14,iOS 17.5
gd_00738,EU,DE,Pixel 8,Android 12
gd_00739,APAC,ID,Galaxy S23,Android 15
gd_00740,EU,UK,Pixel 8,Android 12
gd_00741,APAC,IN,Pixel 8,Android 13
gd_00742,NAM,CA,Pixel 7,Android 14
gd_00743,EU,UK,Galaxy S23,Android 14
gd_00744,LATAM,BR,iPhone 13,iOS 18.1
gd_00745,NAM,US,Pixel 7,Android 14
gd_00746,MEA,ZA,iPhone 13,iOS 17.5
gd_00747,EU,UK,Galaxy A54,Android 12
gd_00748,NAM,US,iPhone 14,iOS 17.5
gd_00749,NAM,US,Galaxy S23,Android 15
gd_00750,NAM,US,Galaxy S23,Android 13
gd_00751,APAC,ID,Galaxy S23,Android 12
gd_00752,NAM,US,iPhone 14,iOS 18.1
gd_00753,APAC,IN,Redmi Note 12,Android 12
gd_00754,LATAM,BR,Galaxy A54,Android 14
gd_00755,EU,ES,iPhone 13,iOS 17.5
gd_00756,NAM,CA,Redmi Note 12,Android 14
gd_00757,EU,UK,iPhone 13,iOS 17.5
gd_00758,LATAM,BR,iPhone 13,iOS 17.2
gd_00759,APAC,ID,Galaxy S23,Android 13
gd_00760,NAM,CA,Pixel 8,Android 13
gd_00761,APAC,PH,iPhone 15,iOS 17.5
gd_00762,EU,ES,Galaxy A54,Android 13
gd_00763,EU,UK,Pixel 7,Android 13
gd_00764,NAM,US,Galaxy S23,Android 14
gd_00765,MEA,AE,Galaxy A54,Android 15
gd_00766,NAM,CA,Galaxy A54,Android 14
gd_00767,NAM,CA,iPhone 14,iOS 18.1
gd_00768,NAM,US,iPhone 14,iOS 17.2
gd_00769,APAC,JP,iPhone 14,iOS 16.4
gd_00770,EU,DE,Pixel 8,Android 12
gd_00771,NAM,US,Galaxy S23,Android 13
gd_00772,EU,DE,Galaxy A54,Android 13
gd_00773,APAC,JP,iPhone 13,iOS 16.4
gd_00774,EU,DE,Galaxy A54,Android 13
gd_00775,MEA,NG,Pixel 8,Android 14
gd_00776,EU,FR,Pixel 7,Android 13
gd_00777,NAM,US,Galaxy A54,Android 12
gd_00778,MEA,NG,iPhone 14,iOS 16.4
gd_00779,LATAM,BR,iPhone 14,iOS 18.1
gd_00780,EU,ES,Galaxy A54,Android 13
gd_00781,LATAM,BR,Galaxy S23,Android 12
gd_00782,APAC,ID,Galaxy A54,Android 12
gd_00783,EU,ES,Redmi Note 12,Android 12
gd_00784,LATAM,AR,Galaxy A54,Android 12
gd_00785,APAC,ID,iPhone 13,iOS 17.5
gd_00786,EU,ES,Pixel 8,Android 12
gd_00787,APAC,IN,iPhone 14,iOS 17.5
gd_00788,EU,FR,iPhone 14,iOS 18.1
gd_00789,NAM,CA,iPhone 14,iOS 18.1
gd_00790,MEA,ZA,Pixel 7,Android 13
gd_00791,APAC,PH,Pixel 7,Android 15
gd_00792,APAC,PH,Pixel 7,Android 13
gd_00793,APAC,IN,iPhone 15,iOS 17.2
gd_00794,APAC,IN,Pixel 8,Android 13
gd_00795,EU,UK,iPhone 15,iOS 17.5
gd_00796,MEA,AE,iPhone 14,iOS 16.4
gd_00797,APAC,ID,iPhone 13,iOS 17.2
gd_00798,APAC,JP,Galaxy S23,Android 15
gd_00799,EU,FR,iPhone 15,iOS 18.1
gd_00800,EU,UK,iPhone 14,iOS 17.2
gd_00801,NAM,US,iPhone 13,iOS 17.2
gd_00802,EU,ES,Pixel 8,Android 13
gd_00803,NAM,CA,Redmi Note 12,Android 14
gd_00804,APAC,ID,iPhone 13,iOS 17.5
gd_00805,LATAM,BR,iPhone 15,iOS 16.4
gd_00806,EU,UK,iPhone 15,iOS 17.5
gd_00807,EU,DE,Pixel 8,Android 13
gd_00808,APAC,ID,iPhone 14,iOS 16.4
gd_00809,NAM,US,iPhone 14,iOS 17.5
gd_00810,MEA,ZA,iPhone 15,iOS 16.4
gd_00811,EU,DE,iPhone 15,iOS 18.1
gd_00812,NAM,US,iPhone 13,iOS 17.2
gd_00813,NAM,US,iPhone 13,iOS 17.2
gd_00814,MEA,ZA,iPhone 15,iOS 16.4
gd_00815,NAM,CA,Pixel 8,Android 13
gd_00816,APAC,ID,iPhone 13,iOS 18.1
gd_00817,NAM,US,Galaxy A54,Android 15
gd_00818,NAM,CA,iPhone 13,iOS 18.1
gd_00819,LATAM,AR,iPhone 13,iOS 17.2
gd_00820,NAM,US,iPhone 15,iOS 17.2
gd_00821,NAM,US,Pixel 7,Android 15
gd_00822,APAC,IN,Redmi Note 12,Android 12
gd_00823,LATAM,MX,iPhone 13,iOS 17.5
gd_00824,EU,DE,Pixel 7,Android 13
gd_00825,NAM,US,Galaxy A54,Android 12
gd_00826,MEA,AE,iPhone 13,iOS 16.4
gd_00827,APAC,JP,Pixel 8,Android 13
gd_00828,LATAM,BR,iPhone 14,iOS 16.4
gd_00829,APAC,IN,iPhone 14,iOS 17.2
gd_00830,APAC,PH,Galaxy S23,Android 13
gd_00831,EU,ES,iPhone 13,iOS 18.1
gd_00832,EU,ES,iPhone 13,iOS 17.2
gd_00833,APAC,PH,iPhone 13,iOS 16.4
gd_00834,APAC,ID,Pixel 7,Android 12
gd_00835,MEA,NG,Galaxy A54,Android 13
gd_00836,APAC,PH,iPhone 14,iOS 17.2
gd_00837,EU,ES,iPhone 13,iOS 18.1
gd_00838,EU,UK,iPhone 13,iOS 17.5
gd_00839,APAC,IN,Galaxy A54,Android 15
gd_00840,EU,DE,Pixel 8,Android 14
gd_00841,LATAM,MX,iPhone 14,iOS 17.5
gd_00842,APAC,PH,Galaxy A54,Android 12
gd_00843,NAM,US,Galaxy A54,Android 15
gd_00844,APAC,PH,iPhone 15,iOS 17.5
gd_00845,APAC,PH,iPhone 14,iOS 17.2
gd_00846,MEA,NG,iPhone 14,iOS 17.5
gd_00847,EU,UK,Redmi Note 12,Android 12
gd_00848,APAC,IN,Redmi Note 12,Android 15
gd_00849,EU,UK,iPhone 13,iOS 17.5
gd_00850,APAC,JP,iPhone 15,iOS 16.4
gd_00851,NAM,CA,iPhone 15,iOS 17.2
gd_00852,LATAM,MX,iPhone 15,iOS 18.1
gd_00853,MEA,ZA,iPhone 13,iOS 16.4
gd_00854,APAC,JP,iPhone 14,iOS 16.4
gd_00855,APAC,JP,Pixel 7,Android 13
gd_00856,NAM,US,Pixel 7,Android 14
gd_00857,APAC,ID,iPhone 14,iOS 17.2
gd_00858,EU,FR,Pixel 8,Android 12
gd_00859,APAC,JP,Pixel 8,Android 12
gd_00860,NAM,CA,Pixel 8,Android 13
gd_00861,APAC,PH,Galaxy S23,Android 15
gd_00862,EU,DE,Pixel 7,Android 15
gd_00863,APAC,JP,iPhone 15,iOS 17.5
gd_00864,APAC,PH,Galaxy A54,Android 15
gd_00865,NAM,US,iPhone 15,iOS 16.4
gd_00866,EU,DE,Redmi Note 12,Android 15
gd_00867,LATAM,BR,iPhone 14,iOS 17.2
gd_00868,APAC,ID,iPhone 14,iOS 16.4
gd_00869,NAM,US,iPhone 15,iOS 16.4
gd_00870,EU,FR,iPhone 14,iOS 16.4
gd_00871,EU,UK,iPhone 14,iOS 18.1
gd_00872,APAC,JP,Galaxy S23,Android 13
gd_00873,APAC,JP,Pixel 7,Android 13
gd_00874,NAM,CA,iPhone 15,iOS 16.4
gd_00875,APAC,ID,iPhone 15,iOS 17.5
gd_00876,APAC,ID,iPhone 15,iOS 17.2
gd_00877,APAC,IN,iPhone 13,iOS 17.2
gd_00878,NAM,CA,Redmi Note 12,Android 13
gd_00879,EU,UK,Pixel 7,Android 13
gd_00880,EU,UK,iPhone 13,iOS 17.2
gd_00881,NAM,CA,iPhone 13,iOS 17.5
gd_00882,EU,FR,Pixel 8,Android 15
gd_00883,NAM,US,Pixel 8,Android 12
gd_00884,NAM,CA,iPhone 15,iOS 17.2
gd_00885,APAC,ID,Pixel 8,Android 15
gd_00886,NAM,US,iPhone 15,iOS 17.2
gd_00887,APAC,ID,iPhone 13,iOS 17.5
gd_00888,NAM,CA,Galaxy S23,Android 13
gd_00889,APAC,IN,Galaxy S23,Android 12
gd_00890,EU,DE,iPhone 15,iOS 16.4
gd_00891,LATAM,AR,Galaxy A54,Android 14
gd_00892,LATAM,MX,iPhone 15,iOS 17.2
gd_00893,EU,UK,Redmi Note 12,Android 13
gd_00894,APAC,ID,iPhone 13,iOS 17.5
gd_00895,NAM,CA,Pixel 7,Android 14
gd_00896,APAC,PH,Galaxy S23,Android 15
gd_00897,NAM,CA,Pixel 7,Android 14
gd_00898,EU,UK,Galaxy S23,Android 15
gd_00899,NAM,CA,Galaxy S23,Android 12
gd_00900,LATAM,AR,iPhone 13,iOS 16.4
gd_00901,EU,FR,Pixel 7,Android 12
gd_00902,APAC,PH,iPhone 15,iOS 18.1
gd_00903,EU,ES,Pixel 8,Android 13
gd_00904,EU,UK,iPhone 15,iOS 17.2
gd_00905,NAM,US,Galaxy A54,Android 13
gd_00906,MEA,AE,iPhone 14,iOS 18.1
gd_00907,LATAM,MX,Galaxy A54,Android 13
gd_00908,NAM,CA,iPhone 13,iOS 18.1
gd_00909,APAC,JP,iPhone 13,iOS 18.1
gd_00910,EU,UK,iPhone 15,iOS 17.2
gd_00911,NAM,CA,Galaxy A54,Android 14
gd_00912,APAC,IN,iPhone 13,iOS 16.4
gd_00913,NAM,CA,iPhone 14,iOS 17.2
gd_00914,NAM,US,iPhone 14,iOS 18.1
gd_00915,APAC,IN,iPhone 15,iOS 17.2
gd_00916,NAM,CA,Galaxy S23,Android 15
gd_00917,LATAM,BR,iPhone 13,iOS 17.5
gd_00918,APAC,IN,iPhone 15,iOS 17.2
gd_00919,LATAM,MX,iPhone 15,iOS 17.5
gd_00920,APAC,PH,iPhone 14,iOS 17.2
gd_00921,LATAM,BR,Galaxy A54,Android 13
gd_00922,EU,DE,iPhone 13,iOS 18.1
gd_00923,APAC,ID,iPhone 13,iOS 17.2
gd_00924,APAC,PH,Redmi Note 12,Android 14
gd_00925,LATAM,BR,Galaxy A54,Android 13
gd_00926,NAM,US,iPhone 13,iOS 18.1
gd_00927,APAC,JP,Galaxy A54,Android 12
gd_00928,APAC,IN,Pixel 8,Android 13
gd_00929,EU,FR,iPhone 13,iOS 17.2
gd_00930,LATAM,BR,Galaxy S23,Android 14
gd_00931,EU,FR,iPhone 14,iOS 17.5
gd_00932,NAM,US,iPhone 15,iOS 16.4
gd_00933,APAC,JP,Galaxy S23,Android 12
gd_00934,EU,FR,Pixel 8,Android 15
gd_00935,NAM,US,Galaxy A54,Android 13
gd_00936,NAM,US,iPhone 14,iOS 17.5
gd_00937,NAM,US,iPhone 13,iOS 18.1
gd_00938,APAC,IN,Galaxy A54,Android 12
gd_00939,LATAM,AR,iPhone 14,iOS 17.2
gd_00940,APAC,ID,Galaxy S23,Android 14
gd_00941,NAM,CA,iPhone 13,iOS 17.5
gd_00942,APAC,ID,iPhone 14,iOS 17.2
gd_00943,LATAM,AR,iPhone 14,iOS 16.4
gd_00944,APAC,JP,Galaxy A54,Android 13
gd_00945,EU,FR,iPhone 15,iOS 16.4
gd_00946,NAM,CA,Redmi Note 12,Android 14
gd_00947,LATAM,AR,Galaxy S23,Android 15
gd_00948,LATAM,AR,iPhone 14,iOS 16.4
gd_00949,NAM,CA,iPhone 14,iOS 16.4
gd_00950,LATAM,MX,Pixel 8,Android 15
gd_00951,NAM,CA,iPhone 13,iOS 16.4
gd_00952,NAM,CA,iPhone 15,iOS 18.1
gd_00953,APAC,JP,Pixel 8,Android 14
gd_00954,APAC,JP,iPhone 15,iOS 17.2
gd_00955,EU,UK,Galaxy A54,Android 13
gd_00956,LATAM,MX,iPhone 15,iOS 18.1
gd_00957,LATAM,BR,iPhone 13,iOS 18.1
gd_00958,NAM,US,Pixel 8,Android 15
gd_00959,APAC,ID,Galaxy A54,Android 13
gd_00960,APAC,ID,iPhone 14,iOS 17.5
gd_00961,APAC,JP,Galaxy A54,Android 15
gd_00962,MEA,NG,Galaxy A54,Android 12
gd_00963,APAC,PH,iPhone 15,iOS 16.4
gd_00964,NAM,US,iPhone 13,iOS 18.1
gd_00965,NAM,US,iPhone 13,iOS 17.2
gd_00966,LATAM,AR,Galaxy S23,Android 13
gd_00967,MEA,ZA,Galaxy S23,Android 14
gd_00968,NAM,CA,iPhone 15,iOS 16.4
gd_00969,NAM,CA,Pixel 7,Android 14
gd_00970,APAC,JP,Pixel 8,Android 15
gd_00971,NAM,US,Redmi Note 12,Android 15
gd_00972,NAM,CA,Galaxy A54,Android 13
gd_00973,LATAM,AR,iPhone 15,iOS 17.5
gd_00974,LATAM,BR,iPhone 13,iOS 17.2
gd_00975,LATAM,BR,Galaxy A54,Android 15
gd_00976,APAC,JP,iPhone 14,iOS 18.1
gd_00977,EU,DE,iPhone 15,iOS 17.5
gd_00978,LATAM,AR,Pixel 7,Android 13
gd_00979,EU,DE,Pixel 8,Android 13
gd_00980,EU,ES,Galaxy A54,Android 14
gd_00981,LATAM,BR,Galaxy A54,Android 15
gd_00982,APAC,ID,Redmi Note 12,Android 15
gd_00983,LATAM,BR,iPhone 15,iOS 17.2
gd_00984,NAM,US,iPhone 13,iOS 17.2
gd_00985,MEA,ZA,iPhone 13,iOS 17.2
gd_00986,APAC,PH,Pixel 8,Android 13
gd_00987,APAC,ID,Redmi Note 12,Android 12
gd_00988,MEA,ZA,Galaxy S23,Android 14
gd_00989,EU,DE,Redmi Note 12,Android 14
gd_00990,APAC,JP,Pixel 7,Android 14
gd_00991,APAC,PH,iPhone 15,iOS 16.4
gd_00992,LATAM,AR,Pixel 7,Android 13
gd_00993,LATAM,BR,Redmi Note 12,Android 14
gd_00994,APAC,PH,Redmi Note 12,Android 15
gd_00995,NAM,US,iPhone 13,iOS 17.5
gd_00996,NAM,CA,Pixel 8,Android 14
gd_00997,MEA,ZA,iPhone 14,iOS 18.1
gd_00998,MEA,AE,iPhone 15,iOS 17.2
gd_00999,MEA,NG,iPhone 13,iOS 17.5
gd_01000,NAM,US,iPhone 13,iOS 17.5
gd_01001,EU,ES,Galaxy A54,Android 15
gd_01002,APAC,IN,iPhone 15,iOS 17.2
gd_01003,APAC,PH,iPhone 13,iOS 17.2
gd_01004,NAM,CA,Redmi Note 12,Android 12
gd_01005,APAC,PH,Redmi Note 12,Android 12
gd_01006,NAM,CA,Redmi Note 12,Android 12
gd_01007,EU,DE,iPhone 13,iOS 17.2
gd_01008,NAM,US,iPhone 15,iOS 18.1
gd_01009,NAM,CA,Pixel 7,Android 15
gd_01010,NAM,US,iPhone 13,iOS 16.4
gd_01011,MEA,ZA,Pixel 7,Android 14
gd_01012,APAC,IN,iPhone 14,iOS 17.2
gd_01013,MEA,NG,iPhone 15,iOS 17.2
gd_01014,EU,UK,Pixel 7,Android 15
gd_01015,EU,DE,iPhone 13,iOS 17.5
gd_01016,EU,DE,Pixel 8,Android 12
gd_01017,APAC,ID,iPhone 13,iOS 18.1
gd_01018,EU,ES,Redmi Note 12,Android 12
gd_01019,APAC,PH,iPhone 13,iOS 18.1
gd_01020,LATAM,MX,iPhone 13,iOS 18.1
gd_01021,LATAM,AR,Pixel 8,Android 14
gd_01022,NAM,US,Pixel 8,Android 12
gd_01023,APAC,PH,Redmi Note 12,Android 12
gd_01024,NAM,US,Pixel 8,Android 14
gd_01025,NAM,US,iPhone 14,iOS 18.1
gd_01026,APAC,IN,Galaxy S23,Android 14
gd_01027,APAC,IN,Pixel 8,Android 13
gd_01028,APAC,PH,Galaxy S23,Android 15
gd_01029,NAM,US,iPhone 13,iOS 18.1
gd_01030,MEA,NG,Galaxy S23,Android 12
gd_01031,MEA,AE,iPhone 13,iOS 17.2
gd_01032,EU,UK,iPhone 14,iOS 16.4
gd_01033,LATAM,MX,iPhone 14,iOS 16.4
gd_01034,NAM,US,Pixel 8,Android 13
gd_01035,APAC,ID,iPhone 13,iOS 17.5
gd_01036,LATAM,MX,iPhone 15,iOS 17.5
gd_01037,LATAM,AR,Pixel 7,Android 12
gd_01038,LATAM,MX,iPhone 13,iOS 18.1
gd_01039,EU,UK,iPhone 13,iOS 17.2
gd_01040,LATAM,AR,Redmi Note 12,Android 12
gd_01041,APAC,JP,Pixel 8,Android 12
gd_01042,NAM,US,iPhone 14,iOS 17.2
gd_01043,NAM,CA,iPhone 15,iOS 17.5
gd_01044,APAC,PH,iPhone 13,iOS 17.2
gd_01045,APAC,JP,Pixel 7,Android 13
